??,?,?,?,?,?,?
2/28/2019 14:30,6.00 ,6.02 ,6.00 ,6.00 ,15338,9212464
2/28/2019 14:35,6.00 ,6.02 ,6.00 ,6.02 ,28013,16844576
2/28/2019 14:40,6.02 ,6.02 ,6.01 ,6.01 ,10849,6523200
2/28/2019 14:45,6.01 ,6.02 ,6.00 ,6.00 ,20735,12458000
2/28/2019 14:50,6.01 ,6.02 ,6.00 ,6.02 ,23060,13848368
2/28/2019 14:55,6.02 ,6.02 ,6.00 ,6.01 ,20321,12212416
2/28/2019 15:00,6.02 ,6.02 ,6.01 ,6.01 ,26360,15843984
3/1/2019 9:35,6.04 ,6.04 ,6.02 ,6.02 ,57317,34562884
3/1/2019 9:40,6.02 ,6.02 ,6.01 ,6.01 ,15997,9620764
3/1/2019 9:45,6.02 ,6.03 ,6.01 ,6.03 ,30683,18485474
3/1/2019 9:50,6.03 ,6.03 ,6.00 ,6.01 ,50893,30622684
3/1/2019 9:55,6.01 ,6.03 ,6.01 ,6.03 ,41593,25045136
3/1/2019 10:00,6.03 ,6.03 ,6.01 ,6.01 ,21494,12941747
3/1/2019 10:05,6.01 ,6.03 ,6.01 ,6.03 ,22123,13323344
3/1/2019 10:10,6.03 ,6.04 ,6.02 ,6.02 ,16323,9844541
3/1/2019 10:15,6.02 ,6.03 ,6.02 ,6.03 ,7783,4690084
3/1/2019 10:20,6.03 ,6.04 ,6.02 ,6.04 ,21540,12988513
3/1/2019 10:25,6.04 ,6.04 ,6.02 ,6.03 ,14506,8748717
3/1/2019 10:30,6.03 ,6.03 ,6.02 ,6.02 ,7274,4382375
3/1/2019 10:35,6.02 ,6.03 ,6.02 ,6.02 ,9682,5835437
3/1/2019 10:40,6.03 ,6.03 ,6.02 ,6.03 ,6643,4002923
3/1/2019 10:45,6.02 ,6.04 ,6.02 ,6.04 ,13670,8244740
3/1/2019 10:50,6.04 ,6.04 ,6.03 ,6.03 ,17410,10510575
3/1/2019 10:55,6.04 ,6.07 ,6.03 ,6.06 ,81290,49159080
3/1/2019 11:00,6.06 ,6.07 ,6.05 ,6.05 ,60759,36862152
3/1/2019 11:05,6.05 ,6.07 ,6.05 ,6.05 ,31495,19075630
3/1/2019 11:10,6.06 ,6.06 ,6.04 ,6.06 ,14956,9048939
3/1/2019 11:15,6.05 ,6.06 ,6.04 ,6.05 ,24735,14974236
3/1/2019 11:20,6.06 ,6.06 ,6.04 ,6.04 ,34289,20750472
3/1/2019 11:25,6.04 ,6.05 ,6.03 ,6.03 ,12542,7569869
3/1/2019 11:30,6.04 ,6.04 ,6.03 ,6.03 ,11068,6676437
3/1/2019 13:05,6.04 ,6.04 ,6.02 ,6.03 ,10994,6629751
3/1/2019 13:10,6.03 ,6.04 ,6.03 ,6.04 ,8843,5334048
3/1/2019 13:15,6.04 ,6.04 ,6.03 ,6.04 ,14741,8900956
3/1/2019 13:20,6.03 ,6.04 ,6.03 ,6.04 ,11575,6986656
3/1/2019 13:25,6.04 ,6.05 ,6.03 ,6.04 ,15575,9408777
3/1/2019 13:30,6.04 ,6.05 ,6.03 ,6.05 ,20209,12204204
3/1/2019 13:35,6.04 ,6.05 ,6.03 ,6.05 ,18379,11101520
3/1/2019 13:40,6.04 ,6.05 ,6.04 ,6.04 ,9759,5897070
3/1/2019 13:45,6.04 ,6.05 ,6.03 ,6.04 ,23383,14119520
3/1/2019 13:50,6.03 ,6.05 ,6.03 ,6.03 ,21942,13251871
3/1/2019 13:55,6.03 ,6.05 ,6.03 ,6.03 ,9122,5511097
3/1/2019 14:00,6.03 ,6.05 ,6.03 ,6.04 ,30139,18194278
3/1/2019 14:05,6.04 ,6.05 ,6.03 ,6.04 ,7894,4769176
3/1/2019 14:10,6.04 ,6.05 ,6.03 ,6.05 ,11189,6761000
3/1/2019 14:15,6.05 ,6.06 ,6.04 ,6.05 ,68969,41749016
3/1/2019 14:20,6.05 ,6.06 ,6.04 ,6.05 ,19945,12067792
3/1/2019 14:25,6.06 ,6.06 ,6.04 ,6.05 ,9495,5743952
3/1/2019 14:30,6.06 ,6.06 ,6.04 ,6.04 ,21594,13060528
3/1/2019 14:35,6.05 ,6.06 ,6.04 ,6.05 ,17427,10544320
3/1/2019 14:40,6.04 ,6.07 ,6.04 ,6.07 ,62696,37978704
3/1/2019 14:45,6.07 ,6.07 ,6.05 ,6.05 ,41831,25349552
3/1/2019 14:50,6.05 ,6.07 ,6.05 ,6.07 ,39463,23922576
3/1/2019 14:55,6.07 ,6.08 ,6.06 ,6.08 ,102121,61998128
3/1/2019 15:00,6.08 ,6.08 ,6.07 ,6.08 ,68485,41627264
3/4/2019 9:35,6.08 ,6.08 ,6.04 ,6.06 ,184451,111785264
3/4/2019 9:40,6.07 ,6.07 ,6.05 ,6.06 ,88268,53513720
3/4/2019 9:45,6.05 ,6.09 ,6.05 ,6.09 ,90740,55097968
3/4/2019 9:50,6.08 ,6.09 ,6.07 ,6.08 ,39060,23745272
3/4/2019 9:55,6.08 ,6.08 ,6.06 ,6.06 ,57089,34624984
3/4/2019 10:00,6.06 ,6.08 ,6.06 ,6.07 ,51514,31256038
3/4/2019 10:05,6.07 ,6.11 ,6.07 ,6.11 ,130366,79415600
3/4/2019 10:10,6.10 ,6.11 ,6.09 ,6.10 ,49578,30237378
3/4/2019 10:15,6.10 ,6.10 ,6.09 ,6.10 ,57280,34924692
3/4/2019 10:20,6.09 ,6.12 ,6.09 ,6.12 ,52179,31874896
3/4/2019 10:25,6.11 ,6.15 ,6.11 ,6.14 ,140016,85938240
3/4/2019 10:30,6.14 ,6.15 ,6.13 ,6.14 ,108108,66383824
3/4/2019 10:35,6.14 ,6.16 ,6.12 ,6.13 ,85898,52745552
3/4/2019 10:40,6.12 ,6.12 ,6.10 ,6.10 ,45433,27770688
3/4/2019 10:45,6.10 ,6.15 ,6.10 ,6.15 ,47383,29050384
3/4/2019 10:50,6.14 ,6.15 ,6.13 ,6.15 ,31887,19592480
3/4/2019 10:55,6.15 ,6.16 ,6.14 ,6.14 ,59341,36493600
3/4/2019 11:00,6.14 ,6.16 ,6.14 ,6.15 ,31400,19316464
3/4/2019 11:05,6.15 ,6.15 ,6.13 ,6.14 ,41928,25738960
3/4/2019 11:10,6.13 ,6.14 ,6.13 ,6.13 ,18891,11588816
3/4/2019 11:15,6.14 ,6.15 ,6.13 ,6.14 ,57054,35020992
3/4/2019 11:20,6.14 ,6.15 ,6.14 ,6.15 ,37463,23020480
3/4/2019 11:25,6.15 ,6.16 ,6.14 ,6.15 ,48884,30072336
3/4/2019 11:30,6.16 ,6.17 ,6.15 ,6.16 ,53248,32791200
3/4/2019 13:05,6.17 ,6.20 ,6.16 ,6.20 ,116923,72234592
3/4/2019 13:10,6.20 ,6.21 ,6.18 ,6.18 ,97512,60472160
3/4/2019 13:15,6.18 ,6.20 ,6.18 ,6.19 ,58786,36376112
3/4/2019 13:20,6.19 ,6.20 ,6.18 ,6.18 ,25715,15916352
3/4/2019 13:25,6.19 ,6.20 ,6.18 ,6.18 ,42880,26544416
3/4/2019 13:30,6.18 ,6.19 ,6.18 ,6.18 ,36617,22640416
3/4/2019 13:35,6.17 ,6.18 ,6.16 ,6.18 ,40800,25170592
3/4/2019 13:40,6.17 ,6.19 ,6.17 ,6.19 ,26728,16518400
3/4/2019 13:45,6.18 ,6.19 ,6.18 ,6.19 ,24214,14970832
3/4/2019 13:50,6.18 ,6.19 ,6.17 ,6.19 ,31637,19556352
3/4/2019 13:55,6.19 ,6.19 ,6.17 ,6.17 ,41253,25479456
3/4/2019 14:00,6.18 ,6.18 ,6.16 ,6.18 ,39126,24141808
3/4/2019 14:05,6.17 ,6.18 ,6.15 ,6.15 ,86279,53145216
3/4/2019 14:10,6.14 ,6.16 ,6.14 ,6.15 ,62675,38554512
3/4/2019 14:15,6.15 ,6.16 ,6.14 ,6.15 ,45606,28033728
3/4/2019 14:20,6.14 ,6.15 ,6.13 ,6.15 ,27018,16586864
3/4/2019 14:25,6.14 ,6.15 ,6.13 ,6.15 ,25836,15868992
3/4/2019 14:30,6.15 ,6.17 ,6.14 ,6.16 ,45819,28178496
3/4/2019 14:35,6.16 ,6.17 ,6.14 ,6.14 ,51786,31873312
3/4/2019 14:40,6.15 ,6.15 ,6.12 ,6.13 ,77618,47587536
3/4/2019 14:45,6.12 ,6.13 ,6.10 ,6.11 ,86106,52592560
3/4/2019 14:50,6.11 ,6.12 ,6.10 ,6.12 ,31486,19239808
3/4/2019 14:55,6.12 ,6.12 ,6.10 ,6.10 ,43066,26304096
3/4/2019 15:00,6.10 ,6.11 ,6.10 ,6.11 ,31843,19452320
3/5/2019 9:35,6.11 ,6.11 ,6.09 ,6.09 ,55023,33543986
3/5/2019 9:40,6.09 ,6.11 ,6.09 ,6.09 ,40130,24460778
3/5/2019 9:45,6.09 ,6.11 ,6.08 ,6.10 ,54509,33211484
3/5/2019 9:50,6.09 ,6.10 ,6.08 ,6.09 ,43171,26287690
3/5/2019 9:55,6.08 ,6.11 ,6.08 ,6.10 ,33881,20651598
3/5/2019 10:00,6.09 ,6.10 ,6.07 ,6.08 ,53922,32794640
3/5/2019 10:05,6.08 ,6.09 ,6.06 ,6.08 ,82833,50302656
3/5/2019 10:10,6.07 ,6.08 ,6.06 ,6.07 ,49452,30022492
3/5/2019 10:15,6.08 ,6.08 ,6.06 ,6.07 ,44814,27194792
3/5/2019 10:20,6.07 ,6.08 ,6.06 ,6.07 ,44227,26841004
3/5/2019 10:25,6.06 ,6.07 ,6.05 ,6.05 ,61323,37151496
3/5/2019 10:30,6.06 ,6.07 ,6.05 ,6.06 ,31562,19125748
3/5/2019 10:35,6.06 ,6.06 ,6.04 ,6.05 ,61146,36994304
3/5/2019 10:40,6.06 ,6.08 ,6.05 ,6.07 ,46124,27970216
3/5/2019 10:45,6.07 ,6.07 ,6.06 ,6.06 ,44186,26808564
3/5/2019 10:50,6.07 ,6.07 ,6.06 ,6.06 ,25234,15307175
3/5/2019 10:55,6.06 ,6.08 ,6.06 ,6.08 ,28092,17040560
3/5/2019 11:00,6.08 ,6.09 ,6.05 ,6.06 ,59819,36278312
3/5/2019 11:05,6.06 ,6.08 ,6.06 ,6.06 ,39387,23901196
3/5/2019 11:10,6.06 ,6.08 ,6.06 ,6.06 ,15021,9107488
3/5/2019 11:15,6.06 ,6.07 ,6.05 ,6.05 ,66321,40169200
3/5/2019 11:20,6.05 ,6.06 ,6.05 ,6.05 ,12478,7553296
3/5/2019 11:25,6.05 ,6.07 ,6.05 ,6.07 ,25690,15572880
3/5/2019 11:30,6.06 ,6.09 ,6.06 ,6.08 ,33178,20143312
3/5/2019 13:05,6.09 ,6.10 ,6.08 ,6.09 ,34543,21033152
3/5/2019 13:10,6.07 ,6.09 ,6.07 ,6.09 ,30354,18471104
3/5/2019 13:15,6.08 ,6.10 ,6.08 ,6.09 ,24524,14927568
3/5/2019 13:20,6.09 ,6.10 ,6.08 ,6.09 ,24644,15003936
3/5/2019 13:25,6.09 ,6.10 ,6.08 ,6.09 ,59466,36210864
3/5/2019 13:30,6.09 ,6.10 ,6.08 ,6.09 ,23581,14365968
3/5/2019 13:35,6.09 ,6.10 ,6.08 ,6.09 ,57391,34960752
3/5/2019 13:40,6.09 ,6.10 ,6.08 ,6.10 ,33562,20463632
3/5/2019 13:45,6.09 ,6.11 ,6.09 ,6.10 ,24336,14847792
3/5/2019 13:50,6.09 ,6.10 ,6.09 ,6.09 ,11004,6705824
3/5/2019 13:55,6.09 ,6.10 ,6.08 ,6.09 ,18342,11165328
3/5/2019 14:00,6.09 ,6.09 ,6.08 ,6.08 ,16936,10303536
3/5/2019 14:05,6.09 ,6.09 ,6.08 ,6.08 ,12417,7556544
3/5/2019 14:10,6.08 ,6.09 ,6.08 ,6.09 ,15330,9326736
3/5/2019 14:15,6.08 ,6.09 ,6.07 ,6.08 ,14810,9002144
3/5/2019 14:20,6.08 ,6.08 ,6.07 ,6.08 ,20684,12568656
3/5/2019 14:25,6.07 ,6.09 ,6.07 ,6.09 ,18594,11304912
3/5/2019 14:30,6.09 ,6.09 ,6.07 ,6.07 ,18320,11131232
3/5/2019 14:35,6.07 ,6.08 ,6.07 ,6.07 ,18295,11115120
3/5/2019 14:40,6.07 ,6.09 ,6.07 ,6.08 ,50263,30569168
3/5/2019 14:45,6.08 ,6.11 ,6.08 ,6.09 ,44981,27425360
3/5/2019 14:50,6.10 ,6.10 ,6.09 ,6.10 ,26096,15901872
3/5/2019 14:55,6.09 ,6.11 ,6.09 ,6.10 ,49317,30077120
3/5/2019 15:00,6.09 ,6.10 ,6.09 ,6.09 ,35762,21791776
3/6/2019 9:35,6.08 ,6.08 ,6.06 ,6.07 ,105520,64001480
3/6/2019 9:40,6.07 ,6.09 ,6.06 ,6.08 ,106463,64660796
3/6/2019 9:45,6.07 ,6.08 ,6.06 ,6.07 ,64916,39368436
3/6/2019 9:50,6.07 ,6.09 ,6.06 ,6.09 ,42055,25526416
3/6/2019 9:55,6.09 ,6.12 ,6.09 ,6.09 ,109333,66740588
3/6/2019 10:00,6.10 ,6.11 ,6.08 ,6.09 ,57384,34958952
3/6/2019 10:05,6.08 ,6.08 ,6.06 ,6.06 ,52940,32140242
3/6/2019 10:10,6.07 ,6.08 ,6.06 ,6.06 ,51167,31057044
3/6/2019 10:15,6.06 ,6.07 ,6.06 ,6.07 ,41681,25271900
3/6/2019 10:20,6.07 ,6.08 ,6.06 ,6.08 ,23342,14164086
3/6/2019 10:25,6.08 ,6.08 ,6.06 ,6.06 ,28308,17180666
3/6/2019 10:30,6.06 ,6.08 ,6.06 ,6.07 ,18100,10979063
3/6/2019 10:35,6.06 ,6.08 ,6.06 ,6.07 ,27590,16736718
3/6/2019 10:40,6.07 ,6.09 ,6.06 ,6.09 ,32335,19646504
3/6/2019 10:45,6.08 ,6.09 ,6.07 ,6.07 ,28516,17336132
3/6/2019 10:50,6.08 ,6.08 ,6.06 ,6.07 ,43933,26665968
3/6/2019 10:55,6.06 ,6.07 ,6.05 ,6.05 ,51161,31004352
3/6/2019 11:00,6.05 ,6.07 ,6.05 ,6.06 ,20479,12408528
3/6/2019 11:05,6.07 ,6.07 ,6.05 ,6.07 ,29231,17711056
3/6/2019 11:10,6.07 ,6.07 ,6.06 ,6.06 ,15709,9527376
3/6/2019 11:15,6.06 ,6.10 ,6.06 ,6.09 ,86380,52522304
3/6/2019 11:20,6.09 ,6.10 ,6.08 ,6.08 ,55186,33603248
3/6/2019 11:25,6.08 ,6.09 ,6.07 ,6.08 ,27468,16706208
3/6/2019 11:30,6.08 ,6.09 ,6.07 ,6.09 ,16483,10023184
3/6/2019 13:05,6.09 ,6.10 ,6.08 ,6.08 ,126690,77158128
3/6/2019 13:10,6.08 ,6.09 ,6.07 ,6.07 ,35128,21356528
3/6/2019 13:15,6.07 ,6.08 ,6.07 ,6.07 ,42097,25559616
3/6/2019 13:20,6.08 ,6.09 ,6.07 ,6.09 ,52521,31920608
3/6/2019 13:25,6.09 ,6.09 ,6.08 ,6.08 ,29165,17742224
3/6/2019 13:30,6.09 ,6.09 ,6.08 ,6.08 ,55265,33617744
3/6/2019 13:35,6.08 ,6.09 ,6.08 ,6.08 ,55191,33560528
3/6/2019 13:40,6.09 ,6.09 ,6.08 ,6.08 ,15331,9325680
3/6/2019 13:45,6.09 ,6.14 ,6.08 ,6.14 ,221665,135432816
3/6/2019 13:50,6.14 ,6.16 ,6.13 ,6.13 ,183741,112833424
3/6/2019 13:55,6.13 ,6.14 ,6.12 ,6.12 ,45023,27596816
3/6/2019 14:00,6.13 ,6.13 ,6.12 ,6.13 ,29735,18213936
3/6/2019 14:05,6.13 ,6.13 ,6.09 ,6.10 ,98713,60294320
3/6/2019 14:10,6.10 ,6.10 ,6.09 ,6.09 ,31441,19170928
3/6/2019 14:15,6.09 ,6.10 ,6.09 ,6.10 ,31633,19283856
3/6/2019 14:20,6.10 ,6.11 ,6.09 ,6.10 ,37108,22655488
3/6/2019 14:25,6.10 ,6.11 ,6.10 ,6.11 ,20088,12270880
3/6/2019 14:30,6.10 ,6.11 ,6.10 ,6.11 ,20786,12693648
3/6/2019 14:35,6.11 ,6.13 ,6.10 ,6.12 ,94948,58063648
3/6/2019 14:40,6.11 ,6.12 ,6.11 ,6.12 ,38500,23532608
3/6/2019 14:45,6.12 ,6.13 ,6.11 ,6.13 ,70608,43243440
3/6/2019 14:50,6.13 ,6.15 ,6.13 ,6.15 ,98511,60448656
3/6/2019 14:55,6.15 ,6.15 ,6.14 ,6.14 ,157119,96579232
3/6/2019 15:00,6.14 ,6.15 ,6.13 ,6.13 ,63250,38839632
3/7/2019 9:35,6.07 ,6.10 ,6.07 ,6.08 ,101176,61528920
3/7/2019 9:40,6.09 ,6.09 ,6.07 ,6.07 ,63122,38385404
3/7/2019 9:45,6.07 ,6.08 ,6.06 ,6.07 ,102104,61971596
3/7/2019 9:50,6.07 ,6.09 ,6.07 ,6.08 ,66588,40463080
3/7/2019 9:55,6.08 ,6.09 ,6.07 ,6.09 ,71936,43787728
3/7/2019 10:00,6.09 ,6.10 ,6.08 ,6.09 ,60580,36910320
3/7/2019 10:05,6.09 ,6.10 ,6.08 ,6.09 ,35727,21754644
3/7/2019 10:10,6.08 ,6.09 ,6.07 ,6.08 ,66466,40434988
3/7/2019 10:15,6.08 ,6.08 ,6.06 ,6.07 ,82297,49977192
3/7/2019 10:20,6.07 ,6.08 ,6.06 ,6.07 ,44158,26811628
3/7/2019 10:25,6.08 ,6.08 ,6.07 ,6.08 ,58365,35465496
3/7/2019 10:30,6.07 ,6.09 ,6.07 ,6.07 ,52858,32148412
3/7/2019 10:35,6.09 ,6.09 ,6.07 ,6.08 ,48903,29720076
3/7/2019 10:40,6.08 ,6.08 ,6.07 ,6.08 ,56747,34479992
3/7/2019 10:45,6.07 ,6.09 ,6.06 ,6.08 ,62235,37795792
3/7/2019 10:50,6.06 ,6.08 ,6.06 ,6.07 ,60258,36565568
3/7/2019 10:55,6.07 ,6.07 ,6.06 ,6.07 ,57636,34970816
3/7/2019 11:00,6.06 ,6.08 ,6.06 ,6.07 ,41995,25502752
3/7/2019 11:05,6.08 ,6.08 ,6.07 ,6.08 ,25248,15343984
3/7/2019 11:10,6.07 ,6.08 ,6.06 ,6.07 ,43810,26618384
3/7/2019 11:15,6.07 ,6.08 ,6.07 ,6.08 ,16172,9825408
3/7/2019 11:20,6.08 ,6.08 ,6.06 ,6.08 ,28218,17125040
3/7/2019 11:25,6.07 ,6.08 ,6.05 ,6.05 ,63388,38422800
3/7/2019 11:30,6.06 ,6.07 ,6.05 ,6.07 ,61821,37474272
3/7/2019 13:05,6.07 ,6.07 ,6.05 ,6.06 ,35209,21331248
3/7/2019 13:10,6.06 ,6.07 ,6.05 ,6.05 ,20600,12471168
3/7/2019 13:15,6.06 ,6.07 ,6.05 ,6.07 ,16814,10187712
3/7/2019 13:20,6.06 ,6.07 ,6.05 ,6.05 ,24639,14920752
3/7/2019 13:25,6.05 ,6.06 ,6.04 ,6.04 ,58672,35500992
3/7/2019 13:30,6.04 ,6.05 ,6.04 ,6.05 ,60716,36677600
3/7/2019 13:35,6.05 ,6.05 ,6.04 ,6.04 ,17305,10454976
3/7/2019 13:40,6.04 ,6.05 ,6.03 ,6.04 ,33860,20458944
3/7/2019 13:45,6.04 ,6.04 ,6.03 ,6.03 ,18088,10915744
3/7/2019 13:50,6.04 ,6.05 ,6.03 ,6.05 ,36716,22176752
3/7/2019 13:55,6.05 ,6.05 ,6.04 ,6.04 ,17961,10854944
3/7/2019 14:00,6.05 ,6.05 ,6.04 ,6.04 ,36736,22197408
3/7/2019 14:05,6.05 ,6.05 ,6.04 ,6.05 ,20532,12403040
3/7/2019 14:10,6.05 ,6.06 ,6.04 ,6.06 ,23098,13972336
3/7/2019 14:15,6.06 ,6.06 ,6.04 ,6.05 ,21199,12821680
3/7/2019 14:20,6.04 ,6.05 ,6.04 ,6.05 ,25954,15687792
3/7/2019 14:25,6.04 ,6.06 ,6.04 ,6.06 ,62981,38091312
3/7/2019 14:30,6.06 ,6.06 ,6.05 ,6.06 ,33473,20261856
3/7/2019 14:35,6.06 ,6.06 ,6.05 ,6.06 ,23655,14319200
3/7/2019 14:40,6.06 ,6.07 ,6.05 ,6.07 ,73331,44404928
3/7/2019 14:45,6.07 ,6.07 ,6.05 ,6.06 ,50348,30506160
3/7/2019 14:50,6.06 ,6.07 ,6.04 ,6.06 ,100053,60644496
3/7/2019 14:55,6.06 ,6.09 ,6.05 ,6.09 ,137486,83581056
3/7/2019 15:00,6.09 ,6.10 ,6.07 ,6.08 ,82070,49956128
3/8/2019 9:35,6.01 ,6.02 ,5.98 ,6.01 ,159327,95654376
3/8/2019 9:40,6.01 ,6.01 ,5.99 ,6.00 ,90568,54342576
3/8/2019 9:45,6.00 ,6.00 ,5.98 ,5.98 ,94847,56795436
3/8/2019 9:50,5.99 ,6.00 ,5.98 ,6.00 ,46643,27936864
3/8/2019 9:55,6.00 ,6.00 ,5.98 ,5.99 ,36779,22028408
3/8/2019 10:00,5.99 ,6.00 ,5.98 ,5.99 ,48968,29345730
3/8/2019 10:05,5.98 ,5.99 ,5.98 ,5.99 ,53678,32131332
3/8/2019 10:10,6.00 ,6.01 ,5.99 ,6.01 ,77436,46420780
3/8/2019 10:15,6.00 ,6.03 ,6.00 ,6.00 ,74803,45007808
3/8/2019 10:20,6.00 ,6.02 ,6.00 ,6.01 ,34868,20953140
3/8/2019 10:25,6.01 ,6.02 ,6.00 ,6.00 ,32283,19385942
3/8/2019 10:30,6.01 ,6.01 ,6.00 ,6.00 ,15047,9036606
3/8/2019 10:35,6.01 ,6.01 ,6.00 ,6.00 ,17242,10354936
3/8/2019 10:40,6.01 ,6.02 ,6.00 ,6.02 ,15482,9306827
3/8/2019 10:45,6.02 ,6.02 ,6.01 ,6.02 ,19631,11807344
3/8/2019 10:50,6.01 ,6.02 ,6.00 ,6.00 ,25944,15595942
3/8/2019 10:55,6.00 ,6.01 ,5.99 ,5.99 ,37679,22598452
3/8/2019 11:00,6.00 ,6.00 ,5.98 ,5.98 ,23449,14040030
3/8/2019 11:05,5.98 ,5.99 ,5.98 ,5.99 ,23898,14299312
3/8/2019 11:10,5.98 ,5.99 ,5.97 ,5.97 ,25653,15340272
3/8/2019 11:15,5.97 ,5.99 ,5.97 ,5.97 ,45073,26941616
3/8/2019 11:20,5.98 ,5.99 ,5.96 ,5.96 ,34614,20661184
3/8/2019 11:25,5.97 ,5.97 ,5.95 ,5.96 ,53100,31628448
3/8/2019 11:30,5.96 ,5.96 ,5.93 ,5.93 ,52118,30982160
3/8/2019 13:05,5.93 ,5.94 ,5.92 ,5.93 ,50005,29634640
3/8/2019 13:10,5.94 ,5.94 ,5.92 ,5.92 ,14599,8657968
3/8/2019 13:15,5.93 ,5.94 ,5.92 ,5.93 ,22287,13206832
3/8/2019 13:20,5.94 ,5.94 ,5.93 ,5.94 ,10460,6204944
3/8/2019 13:25,5.93 ,5.94 ,5.91 ,5.91 ,36857,21828880
3/8/2019 13:30,5.92 ,5.92 ,5.88 ,5.88 ,57730,34062176
3/8/2019 13:35,5.90 ,5.91 ,5.89 ,5.90 ,21412,12633504
3/8/2019 13:40,5.91 ,5.91 ,5.89 ,5.90 ,24696,14572528
3/8/2019 13:45,5.90 ,5.91 ,5.89 ,5.89 ,18535,10926816
3/8/2019 13:50,5.90 ,5.90 ,5.89 ,5.89 ,20892,12310912
3/8/2019 13:55,5.90 ,5.91 ,5.89 ,5.89 ,41015,24185520
3/8/2019 14:00,5.89 ,5.91 ,5.89 ,5.90 ,20723,12223456
3/8/2019 14:05,5.91 ,5.92 ,5.90 ,5.91 ,16263,9612992
3/8/2019 14:10,5.92 ,5.92 ,5.90 ,5.90 ,13758,8135536
3/8/2019 14:15,5.90 ,5.92 ,5.90 ,5.91 ,24900,14717472
3/8/2019 14:20,5.91 ,5.92 ,5.88 ,5.89 ,38824,22904800
3/8/2019 14:25,5.89 ,5.90 ,5.88 ,5.88 ,34960,20578336
3/8/2019 14:30,5.89 ,5.90 ,5.88 ,5.88 ,41875,24637872
3/8/2019 14:35,5.87 ,5.88 ,5.85 ,5.86 ,57862,33933808
3/8/2019 14:40,5.86 ,5.87 ,5.84 ,5.85 ,41075,24048784
3/8/2019 14:45,5.84 ,5.86 ,5.82 ,5.85 ,70865,41353856
3/8/2019 14:50,5.86 ,5.88 ,5.84 ,5.87 ,33385,19572864
3/8/2019 14:55,5.88 ,5.90 ,5.84 ,5.87 ,68175,40009648
3/8/2019 15:00,5.88 ,5.88 ,5.85 ,5.85 ,38031,22273744
3/11/2019 9:35,5.84 ,5.89 ,5.84 ,5.87 ,61189,35882408
3/11/2019 9:40,5.86 ,5.88 ,5.86 ,5.86 ,33977,19938688
3/11/2019 9:45,5.86 ,5.88 ,5.85 ,5.87 ,44201,25922432
3/11/2019 9:50,5.87 ,5.88 ,5.86 ,5.87 ,20429,11986068
3/11/2019 9:55,5.87 ,5.87 ,5.86 ,5.86 ,39006,22873360
3/11/2019 10:00,5.87 ,5.87 ,5.86 ,5.87 ,36518,21405702
3/11/2019 10:05,5.87 ,5.87 ,5.85 ,5.86 ,32812,19216126
3/11/2019 10:10,5.85 ,5.86 ,5.84 ,5.84 ,24368,14250294
3/11/2019 10:15,5.84 ,5.86 ,5.84 ,5.85 ,14885,8708060
3/11/2019 10:20,5.85 ,5.86 ,5.84 ,5.84 ,29632,17318976
3/11/2019 10:25,5.84 ,5.85 ,5.83 ,5.85 ,19147,11178466
3/11/2019 10:30,5.85 ,5.85 ,5.83 ,5.84 ,37679,22001618
3/11/2019 10:35,5.83 ,5.84 ,5.83 ,5.83 ,21890,12770901
3/11/2019 10:40,5.84 ,5.84 ,5.82 ,5.83 ,32586,19001640
3/11/2019 10:45,5.84 ,5.84 ,5.83 ,5.83 ,17426,10167301
3/11/2019 10:50,5.83 ,5.85 ,5.83 ,5.85 ,54143,31631934
3/11/2019 10:55,5.85 ,5.86 ,5.84 ,5.85 ,31915,18659122
3/11/2019 11:00,5.86 ,5.86 ,5.84 ,5.85 ,21033,12309205
3/11/2019 11:05,5.86 ,5.87 ,5.85 ,5.87 ,17236,10095231
3/11/2019 11:10,5.86 ,5.87 ,5.86 ,5.86 ,32934,19315914
3/11/2019 11:15,5.86 ,5.88 ,5.86 ,5.87 ,29619,17385212
3/11/2019 11:20,5.87 ,5.87 ,5.86 ,5.86 ,21405,12547081
3/11/2019 11:25,5.86 ,5.87 ,5.85 ,5.86 ,9115,5343175
3/11/2019 11:30,5.86 ,5.87 ,5.85 ,5.86 ,11169,6543440
3/11/2019 13:05,5.86 ,5.87 ,5.86 ,5.86 ,37042,21706640
3/11/2019 13:10,5.87 ,5.88 ,5.86 ,5.88 ,34270,20127160
3/11/2019 13:15,5.88 ,5.89 ,5.87 ,5.87 ,25051,14727891
3/11/2019 13:20,5.87 ,5.88 ,5.86 ,5.87 ,19735,11584872
3/11/2019 13:25,5.87 ,5.88 ,5.86 ,5.87 ,27630,16221204
3/11/2019 13:30,5.88 ,5.88 ,5.86 ,5.86 ,36634,21487164
3/11/2019 13:35,5.86 ,5.87 ,5.86 ,5.87 ,27254,15963660
3/11/2019 13:40,5.86 ,5.87 ,5.85 ,5.85 ,17264,10111489
3/11/2019 13:45,5.85 ,5.86 ,5.84 ,5.86 ,42942,25125872
3/11/2019 13:50,5.85 ,5.86 ,5.84 ,5.85 ,37806,22117040
3/11/2019 13:55,5.85 ,5.86 ,5.84 ,5.85 ,25209,14751200
3/11/2019 14:00,5.85 ,5.85 ,5.84 ,5.85 ,21811,12753360
3/11/2019 14:05,5.84 ,5.85 ,5.84 ,5.84 ,15697,9170672
3/11/2019 14:10,5.85 ,5.85 ,5.83 ,5.84 ,25775,15051536
